country,period,gdp_per_worker,metadata,country_name,year,quarter,time,gdp_real_2015usd,emp_persons,gdp_sa,emp_source
ESP,2009-Q1,62085.59395623413,"gdp: IMF QNEA B1GQ constant-price LCU SA 2009-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2009,1,2009.0,1197286035684.5476,19284442.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2009-Q2,62548.676310274604,"gdp: IMF QNEA B1GQ constant-price LCU SA 2009-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2009,2,2009.25,1198072733021.372,19154246.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2009-Q3,62855.02970907693,"gdp: IMF QNEA B1GQ constant-price LCU SA 2009-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2009,3,2009.5,1200432825031.934,19098437.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2009-Q4,63531.778253180455,"gdp: IMF QNEA B1GQ constant-price LCU SA 2009-Q4; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2009,4,2009.75,1200142546335.4495,18890429.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2010-Q1,64283.44837952131,"gdp: IMF QNEA B1GQ constant-price LCU SA 2010-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2010,1,2010.0,1199069777239.7476,18652854.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2010-Q2,64025.58629128389,"gdp: IMF QNEA B1GQ constant-price LCU SA 2010-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2010,2,2010.25,1200550619285.5974,18751107.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2010-Q3,63754.346763399844,"gdp: IMF QNEA B1GQ constant-price LCU SA 2010-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2010,3,2010.5,1199793370512.1555,18819005.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2010-Q4,64313.45862262789,"gdp: IMF QNEA B1GQ constant-price LCU SA 2010-Q4; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2010,4,2010.75,1201034417113.0718,18674698.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2011-Q1,65129.57944221614,"gdp: IMF QNEA B1GQ constant-price LCU SA 2011-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2011,1,2011.0,1200087856146.247,18426157.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2011-Q2,64278.02868565061,"gdp: IMF QNEA B1GQ constant-price LCU SA 2011-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2011,2,2011.25,1196983136175.153,18621964.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2011-Q3,64363.11453755589,"gdp: IMF QNEA B1GQ constant-price LCU SA 2011-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2011,3,2011.5,1189679892449.095,18483877.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2011-Q4,65169.20759474729,"gdp: IMF QNEA B1GQ constant-price LCU SA 2011-Q4; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2011,4,2011.75,1182978240804.1743,18152411.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2012-Q1,65966.11565376465,"gdp: IMF QNEA B1GQ constant-price LCU SA 2012-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2012,1,2012.0,1171846683834.614,17764373.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2012-Q2,65350.914811539085,"gdp: IMF QNEA B1GQ constant-price LCU SA 2012-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2012,2,2012.25,1160487952233.0303,17757792.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2012-Q3,65385.02884249463,"gdp: IMF QNEA B1GQ constant-price LCU SA 2012-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2012,3,2012.5,1155157762255.5544,17667007.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2012-Q4,66068.4731144566,"gdp: IMF QNEA B1GQ constant-price LCU SA 2012-Q4; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2012,4,2012.75,1145578565271.519,17339262.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2013-Q1,67082.74599928859,"gdp: IMF QNEA B1GQ constant-price LCU SA 2013-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2013,1,2013.0,1142431775924.1326,17030188.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2013-Q2,66504.93426428185,"gdp: IMF QNEA B1GQ constant-price LCU SA 2013-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2013,2,2013.25,1141262247262.9358,17160565.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2013-Q3,66194.7384941151,"gdp: IMF QNEA B1GQ constant-price LCU SA 2013-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2013,3,2013.5,1140538653990.5278,17230050.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2013-Q4,66690.44518920024,"gdp: IMF QNEA B1GQ constant-price LCU SA 2013-Q4; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2013,4,2013.75,1142709433807.7073,17134530.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2014-Q1,67671.91898472483,"gdp: IMF QNEA B1GQ constant-price LCU SA 2014-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2014,1,2014.0,1147029958753.942,16949866.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2014-Q2,66459.46443581488,"gdp: IMF QNEA B1GQ constant-price LCU SA 2014-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2014,2,2014.25,1153222570945.6575,17352270.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2014-Q3,66410.18316842894,"gdp: IMF QNEA B1GQ constant-price LCU SA 2014-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2014,3,2014.5,1162444178231.096,17504005.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2014-Q4,66804.01300324225,"gdp: IMF QNEA B1GQ constant-price LCU SA 2014-Q4; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2014,4,2014.75,1173685115579.0164,17569081.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2015-Q1,68059.94686564902,"gdp: IMF QNEA B1GQ constant-price LCU SA 2015-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2015,1,2015.0,1187971875771.2212,17454787.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2015-Q2,67238.25800521925,"gdp: IMF QNEA B1GQ constant-price LCU SA 2015-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2015,2,2015.25,1201274212557.9607,17865933.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2015-Q3,67169.62943609612,"gdp: IMF QNEA B1GQ constant-price LCU SA 2015-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2015,3,2015.5,1212292182211.5093,18048219.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2015-Q4,67600.71938583929,"gdp: IMF QNEA B1GQ constant-price LCU SA 2015-Q4; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2015,4,2015.75,1223120839671.7192,18093311.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2016-Q1,68312.52145124656,"gdp: IMF QNEA B1GQ constant-price LCU SA 2016-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2016,1,2016.0,1231614646747.0984,18029120.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2016-Q2,67520.51389782819,"gdp: IMF QNEA B1GQ constant-price LCU SA 2016-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2016,2,2016.25,1235691169310.7925,18300974.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2016-Q3,67224.1755400773,"gdp: IMF QNEA B1GQ constant-price LCU SA 2016-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2016,3,2016.5,1245459678488.166,18526961.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2016-Q4,67676.47427476698,"gdp: IMF QNEA B1GQ constant-price LCU SA 2016-Q4; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2016,4,2016.75,1252535747582.1562,18507698.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2017-Q1,68412.29216017309,"gdp: IMF QNEA B1GQ constant-price LCU SA 2017-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2017,1,2017.0,1261403972106.6938,18438265.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2017-Q2,67749.73998542991,"gdp: IMF QNEA B1GQ constant-price LCU SA 2017-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2017,2,2017.25,1274596928515.0286,18813311.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
ESP,2017-Q3,67333.21739862235,"gdp: IMF QNEA B1GQ constant-price LCU SA 2017-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD PA 2015 from G163 (euro-area/user; national series ends at euro adoption) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:2244; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Spain,2017,3,2017.5,1282644800201.663,19049213.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
