country,country_name,iso3,year,quarter,time,period,t,realGDPsa_usd_pa_empl,y
CZE,Czech Republic,CZE,2014,1,2014.0,2014-Q1,2014q1,0.0108422435518905,-4.524305334654321
CZE,Czech Republic,CZE,2014,2,2014.25,2014-Q2,2014q2,0.0109254659711729,-4.51665888708644
CZE,Czech Republic,CZE,2014,3,2014.5,2014-Q3,2014q3,0.0109920183808418,-4.510585871301776
CZE,Czech Republic,CZE,2014,4,2014.75,2014-Q4,2014q4,0.0110381762485633,-4.506395446655877
CZE,Czech Republic,CZE,2015,1,2015.0,2015-Q1,2015q1,0.0112302071352111,-4.489148065592352
CZE,Czech Republic,CZE,2015,2,2015.25,2015-Q2,2015q2,0.0113031603714241,-4.482672913479603
CZE,Czech Republic,CZE,2015,3,2015.5,2015-Q3,2015q3,0.0114138005208289,-4.472932083730617
CZE,Czech Republic,CZE,2015,4,2015.75,2015-Q4,2015q4,0.0114381687695039,-4.470799378439284
CZE,Czech Republic,CZE,2016,1,2016.0,2016-Q1,2016q1,0.0113772824227501,-4.476136681723694
CZE,Czech Republic,CZE,2016,2,2016.25,2016-Q2,2016q2,0.0113626749188844,-4.477421425195765
CZE,Czech Republic,CZE,2016,3,2016.5,2016-Q3,2016q3,0.0114372195112266,-4.470882372289809
CZE,Czech Republic,CZE,2016,4,2016.75,2016-Q4,2016q4,0.0114657765808677,-4.468388630045312
CZE,Czech Republic,CZE,2017,1,2017.0,2017-Q1,2017q1,0.0116305064191134,-4.45412376919379
CZE,Czech Republic,CZE,2017,2,2017.25,2017-Q2,2017q2,0.0118809055499615,-4.432822743208362
CZE,Czech Republic,CZE,2017,3,2017.5,2017-Q3,2017q3,0.011863953702613,-4.434250576496248
CZE,Czech Republic,CZE,2017,4,2017.75,2017-Q4,2017q4,0.0119446256807662,-4.427473835592303
CZE,Czech Republic,CZE,2018,1,2018.0,2018-Q1,2018q1,0.0119542765085826,-4.426666197796681
CZE,Czech Republic,CZE,2018,2,2018.25,2018-Q2,2018q2,0.0119239916645641,-4.429202802213512
CZE,Czech Republic,CZE,2018,3,2018.5,2018-Q3,2018q3,0.012017515015437,-4.421390108732657
CZE,Czech Republic,CZE,2018,4,2018.75,2018-Q4,2018q4,0.0120948279888653,-4.414977356694256
CZE,Czech Republic,CZE,2019,1,2019.0,2019-Q1,2019q1,0.0122667020592808,-4.400866837212067
CZE,Czech Republic,CZE,2019,2,2019.25,2019-Q2,2019q2,0.0123278795564088,-4.395891950933463
CZE,Czech Republic,CZE,2019,3,2019.5,2019-Q3,2019q3,0.012452105230262,-4.385865575566174
CZE,Czech Republic,CZE,2019,4,2019.75,2019-Q4,2019q4,0.0125431580267667,-4.378579939217505
CZE,Czech Republic,CZE,2020,1,2020.0,2020-Q1,2020q1,0.0121482440519985,-4.410570642109217
CZE,Czech Republic,CZE,2020,2,2020.25,2020-Q2,2020q2,0.011190731106288,-4.492669423110012
CZE,Czech Republic,CZE,2020,3,2020.5,2020-Q3,2020q3,0.0120423659460256,-4.419324351261479
CZE,Czech Republic,CZE,2020,4,2020.75,2020-Q4,2020q4,0.0121780288991708,-4.408121860734783
CZE,Czech Republic,CZE,2021,1,2021.0,2021-Q1,2021q1,0.0122040645190744,-4.405986225426316
CZE,Czech Republic,CZE,2021,2,2021.25,2021-Q2,2021q2,0.0123685464973072,-4.392598601720376
CZE,Czech Republic,CZE,2021,3,2021.5,2021-Q3,2021q3,0.0124721539568164,-4.384256803106539
CZE,Czech Republic,CZE,2021,4,2021.75,2021-Q4,2021q4,0.0125568229550478,-4.377491099378059
CZE,Czech Republic,CZE,2022,1,2022.0,2022-Q1,2022q1,0.0125914542794225,-4.3747369269198
CZE,Czech Republic,CZE,2022,2,2022.25,2022-Q2,2022q2,0.0132487711250647,-4.323850476129151
CZE,Czech Republic,CZE,2022,3,2022.5,2022-Q3,2022q3,0.0126624129570957,-4.369117283500403
CZE,Czech Republic,CZE,2022,4,2022.75,2022-Q4,2022q4,0.0130269887012137,-4.340732019603104
CZE,Czech Republic,CZE,2023,1,2023.0,2023-Q1,2023q1,0.0133215070466976,-4.318375478625963
CZE,Czech Republic,CZE,2023,2,2023.25,2023-Q2,2023q2,0.0132664781290111,-4.32251486684191
CZE,Czech Republic,CZE,2023,3,2023.5,2023-Q3,2023q3,0.0130733457172818,-4.337179799614637
CZE,Czech Republic,CZE,2023,4,2023.75,2023-Q4,2023q4,0.0130434375509968,-4.339470141350201
CZE,Czech Republic,CZE,2024,1,2024.0,2024-Q1,2024q1,0.0126865944523609,-4.367209397940254
CZE,Czech Republic,CZE,2024,2,2024.25,2024-Q2,2024q2,0.0133412053922081,-4.31689788334082
CZE,Czech Republic,CZE,2024,3,2024.5,2024-Q3,2024q3,0.0129793969507551,-4.34439202866568
CZE,Czech Republic,CZE,2024,4,2024.75,2024-Q4,2024q4,0.0129526604005476,-4.346454075600023
CZE,Czech Republic,CZE,2025,1,2025.0,2025-Q1,2025q1,0.0131009217570633,-4.3350726881157975
CZE,Czech Republic,CZE,2025,2,2025.25,2025-Q2,2025q2,0.0130828146667289,-4.336455767514991
CZE,Czech Republic,CZE,2025,3,2025.5,2025-Q3,2025q3,0.0132119929472988,-4.326630305264
CZE,Czech Republic,CZE,2025,4,2025.75,2025-Q4,2025q4,0.0133030021116863,-4.31976554654278
CZE,Czech Republic,CZE,2026,1,2026.0,2026-Q1,2026q1,0.0132361574718838,-4.324802991752398
DEU,Germany,DEU,1991,1,1991.0,1991-Q1,1991q1,0.0192533953779555,-3.9500678505316285
DEU,Germany,DEU,1991,2,1991.25,1991-Q2,1991q2,0.0192138428969982,-3.952124275514007
DEU,Germany,DEU,1991,3,1991.5,1991-Q3,1991q3,0.019228015957095,-3.951386899062323
DEU,Germany,DEU,1991,4,1991.75,1991-Q4,1991q4,0.0195235799171783,-3.936132317416008
DEU,Germany,DEU,1992,1,1992.0,1992-Q1,1992q1,0.0199356162295855,-3.915247386683493
DEU,Germany,DEU,1992,2,1992.25,1992-Q2,1992q2,0.0198633978261805,-3.9188765460676067
DEU,Germany,DEU,1992,3,1992.5,1992-Q3,1992q3,0.0198593144096377,-3.9190821421272584
DEU,Germany,DEU,1992,4,1992.75,1992-Q4,1992q4,0.0198223369538412,-3.9209458481590924
DEU,Germany,DEU,1993,1,1993.0,1993-Q1,1993q1,0.019784263441894,-3.922868432945188
DEU,Germany,DEU,1993,2,1993.25,1993-Q2,1993q2,0.0198337809051569,-3.920368688706719
DEU,Germany,DEU,1993,3,1993.5,1993-Q3,1993q3,0.019989265176153,-3.912559890717614
DEU,Germany,DEU,1993,4,1993.75,1993-Q4,1993q4,0.0199884687529749,-3.912599734055389
DEU,Germany,DEU,1994,1,1994.0,1994-Q1,1994q1,0.0203303268387021,-3.895641574801061
DEU,Germany,DEU,1994,2,1994.25,1994-Q2,1994q2,0.0204852083094785,-3.888052199156387
DEU,Germany,DEU,1994,3,1994.5,1994-Q3,1994q3,0.020637475027678,-3.88064667978251
DEU,Germany,DEU,1994,4,1994.75,1994-Q4,1994q4,0.0208768024029858,-3.8691166693145282
DEU,Germany,DEU,1995,1,1995.0,1995-Q1,1995q1,0.0207562280826292,-3.8749089287805543
DEU,Germany,DEU,1995,2,1995.25,1995-Q2,1995q2,0.0209572031418025,-3.865272866324025
DEU,Germany,DEU,1995,3,1995.5,1995-Q3,1995q3,0.0210198152663106,-3.8622897020443294
DEU,Germany,DEU,1995,4,1995.75,1995-Q4,1995q4,0.0210305157521612,-3.8617807649766585
DEU,Germany,DEU,1996,1,1996.0,1996-Q1,1996q1,0.020927829377099,-3.866675456593269
DEU,Germany,DEU,1996,2,1996.25,1996-Q2,1996q2,0.0212390212060073,-3.8519151662499276
DEU,Germany,DEU,1996,3,1996.5,1996-Q3,1996q3,0.0213280116070561,-3.847733971329123
DEU,Germany,DEU,1996,4,1996.75,1996-Q4,1996q4,0.0215159483367354,-3.8389608357296567
DEU,Germany,DEU,1997,1,1997.0,1997-Q1,1997q1,0.0216012471746531,-3.835004226391609
DEU,Germany,DEU,1997,2,1997.25,1997-Q2,1997q2,0.0218548482808828,-3.8233324927690706
DEU,Germany,DEU,1997,3,1997.5,1997-Q3,1997q3,0.0219355041583231,-3.819648760432829
DEU,Germany,DEU,1997,4,1997.75,1997-Q4,1997q4,0.0220816903105092,-3.813006506585355
DEU,Germany,DEU,1998,1,1998.0,1998-Q1,1998q1,0.0221677589890155,-3.809116343502597
DEU,Germany,DEU,1998,2,1998.25,1998-Q2,1998q2,0.0220672069665852,-3.8136626201164665
DEU,Germany,DEU,1998,3,1998.5,1998-Q3,1998q3,0.0221609278299092,-3.8094245483988205
DEU,Germany,DEU,1998,4,1998.75,1998-Q4,1998q4,0.022135979399322,-3.810550967139344
DEU,Germany,DEU,1999,1,1999.0,1999-Q1,1999q1,0.0220911523770714,-3.8125780955467516
DEU,Germany,DEU,1999,2,1999.25,1999-Q2,1999q2,0.0220562514966221,-3.8141592026859112
DEU,Germany,DEU,1999,3,1999.5,1999-Q3,1999q3,0.0223418427181268,-3.8012940035983545
DEU,Germany,DEU,1999,4,1999.75,1999-Q4,1999q4,0.0224346838650594,-3.7971471308030416
DEU,Germany,DEU,2000,1,2000.0,2000-Q1,2000q1,0.0226666466072283,-3.7868607474497535
DEU,Germany,DEU,2000,2,2000.25,2000-Q2,2000q2,0.0228404688284775,-3.7792213677641247
DEU,Germany,DEU,2000,3,2000.5,2000-Q3,2000q3,0.0228447142622219,-3.7790355117176166
DEU,Germany,DEU,2000,4,2000.75,2000-Q4,2000q4,0.0227419817936291,-3.783542644341482
DEU,Germany,DEU,2001,1,2001.0,2001-Q1,2001q1,0.0231104043843983,-3.767472356605829
DEU,Germany,DEU,2001,2,2001.25,2001-Q2,2001q2,0.0230509042090523,-3.7700502821504323
DEU,Germany,DEU,2001,3,2001.5,2001-Q3,2001q3,0.0230495156412221,-3.7701105231562684
DEU,Germany,DEU,2001,4,2001.75,2001-Q4,2001q4,0.0229754042599427,-3.773331015250239
DEU,Germany,DEU,2002,1,2002.0,2002-Q1,2002q1,0.0230198653113502,-3.7713977266459953
DEU,Germany,DEU,2002,2,2002.25,2002-Q2,2002q2,0.023116940023708,-3.767189595852992
DEU,Germany,DEU,2002,3,2002.5,2002-Q3,2002q3,0.0232863643882887,-3.7598873091049367
DEU,Germany,DEU,2002,4,2002.75,2002-Q4,2002q4,0.0232107837596049,-3.763138291079586
DEU,Germany,DEU,2003,1,2003.0,2003-Q1,2003q1,0.0231055203955032,-3.7676837118448097
DEU,Germany,DEU,2003,2,2003.25,2003-Q2,2003q2,0.0231523615428291,-3.765658493163232
DEU,Germany,DEU,2003,3,2003.5,2003-Q3,2003q3,0.0233798779952354,-3.755879541290778
DEU,Germany,DEU,2003,4,2003.75,2003-Q4,2003q4,0.0233784688319129,-3.755939815591242
DEU,Germany,DEU,2004,1,2004.0,2004-Q1,2004q1,0.0236557920589262,-3.744147286674932
DEU,Germany,DEU,2004,2,2004.25,2004-Q2,2004q2,0.023800365863054,-3.7380543260256354
DEU,Germany,DEU,2004,3,2004.5,2004-Q3,2004q3,0.0237456475269272,-3.7403560273201415
DEU,Germany,DEU,2004,4,2004.75,2004-Q4,2004q4,0.0236833041670621,-3.7429849446182923
DEU,Germany,DEU,2005,1,2005.0,2005-Q1,2005q1,0.0230344336660578,-3.7707650666981944
DEU,Germany,DEU,2005,2,2005.25,2005-Q2,2005q2,0.0235283026653129,-3.7495512137655433
DEU,Germany,DEU,2005,3,2005.5,2005-Q3,2005q3,0.0235332225389864,-3.7493421311372153
DEU,Germany,DEU,2005,4,2005.75,2005-Q4,2005q4,0.0234544817201457,-3.7526936842207115
DEU,Germany,DEU,2006,1,2006.0,2006-Q1,2006q1,0.0234379476090289,-3.7533988774486384
DEU,Germany,DEU,2006,2,2006.25,2006-Q2,2006q2,0.0236505859009881,-3.744367390524926
DEU,Germany,DEU,2006,3,2006.5,2006-Q3,2006q3,0.0238494000986597,-3.7359962150601604
DEU,Germany,DEU,2006,4,2006.75,2006-Q4,2006q4,0.0241272148387389,-3.724414829183968
DEU,Germany,DEU,2007,1,2007.0,2007-Q1,2007q1,0.0239648346364599,-3.73116774660466
DEU,Germany,DEU,2007,2,2007.25,2007-Q2,2007q2,0.024016401255476,-3.7290182963909984
DEU,Germany,DEU,2007,3,2007.5,2007-Q3,2007q3,0.0240018417620981,-3.7296247114911405
DEU,Germany,DEU,2007,4,2007.75,2007-Q4,2007q4,0.0240287227409466,-3.7285053833327804
DEU,Germany,DEU,2008,1,2008.0,2008-Q1,2008q1,0.0241564944544779,-3.723202013525991
DEU,Germany,DEU,2008,2,2008.25,2008-Q2,2008q2,0.0240225106339864,-3.7287639451451837
DEU,Germany,DEU,2008,3,2008.5,2008-Q3,2008q3,0.0236235529098627,-3.745511059970925
DEU,Germany,DEU,2008,4,2008.75,2008-Q4,2008q4,0.0233640583707639,-3.756556404486535
DEU,Germany,DEU,2009,1,2009.0,2009-Q1,2009q1,0.0222554243375011,-3.805169509632463
DEU,Germany,DEU,2009,2,2009.25,2009-Q2,2009q2,0.0224858019320401,-3.7948711941946494
DEU,Germany,DEU,2009,3,2009.5,2009-Q3,2009q3,0.0228427418901266,-3.7791218536706443
DEU,Germany,DEU,2009,4,2009.75,2009-Q4,2009q4,0.0225297556886675,-3.7929183684197922
DEU,Germany,DEU,2010,1,2010.0,2010-Q1,2010q1,0.0233505391210555,-3.757135206437604
DEU,Germany,DEU,2010,2,2010.25,2010-Q2,2010q2,0.023934872411628,-3.732418786771133
DEU,Germany,DEU,2010,3,2010.5,2010-Q3,2010q3,0.0241198328998593,-3.72472083501368
DEU,Germany,DEU,2010,4,2010.75,2010-Q4,2010q4,0.0240382584027431,-3.72810861774881
DEU,Germany,DEU,2011,1,2011.0,2011-Q1,2011q1,0.0242490770758413,-3.7193767210510904
DEU,Germany,DEU,2011,2,2011.25,2011-Q2,2011q2,0.0240977674340506,-3.7256360803679156
DEU,Germany,DEU,2011,3,2011.5,2011-Q3,2011q3,0.0241830492822027,-3.72210333412841
DEU,Germany,DEU,2011,4,2011.75,2011-Q4,2011q4,0.0240377774940844,-3.728128623918193
DEU,Germany,DEU,2012,1,2012.0,2012-Q1,2012q1,0.0241317605843443,-3.7242264395391818
DEU,Germany,DEU,2012,2,2012.25,2012-Q2,2012q2,0.0241040769899531,-3.7253742830855114
DEU,Germany,DEU,2012,3,2012.5,2012-Q3,2012q3,0.0240296899600167,-3.728465131521875
DEU,Germany,DEU,2012,4,2012.75,2012-Q4,2012q4,0.0239997321113575,-3.7297126107232583
DEU,Germany,DEU,2013,1,2013.0,2013-Q1,2013q1,0.023862377200198,-3.7354522360850315
DEU,Germany,DEU,2013,2,2013.25,2013-Q2,2013q2,0.0238657529150087,-3.7353107801005554
DEU,Germany,DEU,2013,3,2013.5,2013-Q3,2013q3,0.0240143286016633,-3.7291046017134515
DEU,Germany,DEU,2013,4,2013.75,2013-Q4,2013q4,0.0241359147211397,-3.7240543103956356
DEU,Germany,DEU,2014,1,2014.0,2014-Q1,2014q1,0.0241521247381996,-3.7233829218758157
DEU,Germany,DEU,2014,2,2014.25,2014-Q2,2014q2,0.024120186221891,-3.7247061865107094
DEU,Germany,DEU,2014,3,2014.5,2014-Q3,2014q3,0.0243122371317693,-3.7167754697228257
DEU,Germany,DEU,2014,4,2014.75,2014-Q4,2014q4,0.0243347601658917,-3.7158494912664812
DEU,Germany,DEU,2015,1,2015.0,2015-Q1,2015q1,0.0242564268746875,-3.7190736709514587
DEU,Germany,DEU,2015,2,2015.25,2015-Q2,2015q2,0.0243855119524498,-3.7137660954762306
DEU,Germany,DEU,2015,3,2015.5,2015-Q3,2015q3,0.0244117939088817,-3.712688906540927
DEU,Germany,DEU,2015,4,2015.75,2015-Q4,2015q4,0.0244134604908166,-3.7126206393314254
DEU,Germany,DEU,2016,1,2016.0,2016-Q1,2016q1,0.0241034980563954,-3.725398301450143
DEU,Germany,DEU,2016,2,2016.25,2016-Q2,2016q2,0.0243317944272303,-3.7159713712183233
DEU,Germany,DEU,2016,3,2016.5,2016-Q3,2016q3,0.0242463445313459,-3.719489413936634
DEU,Germany,DEU,2016,4,2016.75,2016-Q4,2016q4,0.0243172733815443,-3.716568342415154
DEU,Germany,DEU,2017,1,2017.0,2017-Q1,2017q1,0.0246282944171694,-3.7038593174338392
DEU,Germany,DEU,2017,2,2017.25,2017-Q2,2017q2,0.024755112384075,-3.6987232503254908
DEU,Germany,DEU,2017,3,2017.5,2017-Q3,2017q3,0.0247236252828773,-3.6999960033071915
DEU,Germany,DEU,2017,4,2017.75,2017-Q4,2017q4,0.0250316988986814,-3.687612301343965
DEU,Germany,DEU,2018,1,2018.0,2018-Q1,2018q1,0.0248054064801264,-3.6966936463395488
DEU,Germany,DEU,2018,2,2018.25,2018-Q2,2018q2,0.0250732355276537,-3.6859543154005476
DEU,Germany,DEU,2018,3,2018.5,2018-Q3,2018q3,0.0248904822328211,-3.6932697882294088
DEU,Germany,DEU,2018,4,2018.75,2018-Q4,2018q4,0.0249252079445427,-3.6918756203588976
DEU,Germany,DEU,2019,1,2019.0,2019-Q1,2019q1,0.0248940129601139,-3.693127947791536
DEU,Germany,DEU,2019,2,2019.25,2019-Q2,2019q2,0.0249975236652067,-3.6889785124117793
DEU,Germany,DEU,2019,3,2019.5,2019-Q3,2019q3,0.0249570451621989,-3.690599125413445
DEU,Germany,DEU,2019,4,2019.75,2019-Q4,2019q4,0.0247098271608873,-3.700554253709145
DEU,Germany,DEU,2020,1,2020.0,2020-Q1,2020q1,0.025032783788552,-3.687568961642343
DEU,Germany,DEU,2020,2,2020.25,2020-Q2,2020q2,0.0226742143052108,-3.7865269338476084
DEU,Germany,DEU,2020,3,2020.5,2020-Q3,2020q3,0.0245946386396648,-3.7052268012735556
DEU,Germany,DEU,2020,4,2020.75,2020-Q4,2020q4,0.0247076235971196,-3.700643435313431
DEU,Germany,DEU,2021,1,2021.0,2021-Q1,2021q1,0.0254966777594108,-3.6692071192501214
DEU,Germany,DEU,2021,2,2021.25,2021-Q2,2021q2,0.0256027948564684,-3.6650537593748798
DEU,Germany,DEU,2021,3,2021.5,2021-Q3,2021q3,0.0254905170490496,-3.669448776411859
DEU,Germany,DEU,2021,4,2021.75,2021-Q4,2021q4,0.0256496860661524,-3.663223946576616
DEU,Germany,DEU,2022,1,2022.0,2022-Q1,2022q1,0.0256464259647231,-3.663351055681171
DEU,Germany,DEU,2022,2,2022.25,2022-Q2,2022q2,0.0254072605129138,-3.6727202988389958
DEU,Germany,DEU,2022,3,2022.5,2022-Q3,2022q3,0.0255257656809084,-3.6680669180881385
DEU,Germany,DEU,2022,4,2022.75,2022-Q4,2022q4,0.0251736280783648,-3.6819583372600637
DEU,Germany,DEU,2023,1,2023.0,2023-Q1,2023q1,0.024925428833704,-3.6918667583191893
DEU,Germany,DEU,2023,2,2023.25,2023-Q2,2023q2,0.0248672359374283,-3.6942041677764994
DEU,Germany,DEU,2023,3,2023.5,2023-Q3,2023q3,0.0248954505859269,-3.693070199596998
DEU,Germany,DEU,2023,4,2023.75,2023-Q4,2023q4,0.0247877048766652,-3.6974075198485368
DEU,Germany,DEU,2024,1,2024.0,2024-Q1,2024q1,0.0247680928708801,-3.6981990319500633
DEU,Germany,DEU,2024,2,2024.25,2024-Q2,2024q2,0.0246067412475893,-3.7047348391295536
DEU,Germany,DEU,2024,3,2024.5,2024-Q3,2024q3,0.0246056933535451,-3.7047774256852826
DEU,Germany,DEU,2024,4,2024.75,2024-Q4,2024q4,0.0244266779387749,-3.7120793858171655
DEU,Germany,DEU,2025,1,2025.0,2025-Q1,2025q1,0.0248616308357825,-3.6944295942554537
DEU,Germany,DEU,2025,2,2025.25,2025-Q2,2025q2,0.0248884538861061,-3.693351282406435
DEU,Germany,DEU,2025,3,2025.5,2025-Q3,2025q3,0.0248622799014842,-3.6944034874713285
DEU,Germany,DEU,2025,4,2025.75,2025-Q4,2025q4,0.0248488688298554,-3.6949430474008986
DNK,Denmark,DNK,1991,1,1991.0,1991-Q1,1991q1,0.0228679639724475,-3.778018301038733
DNK,Denmark,DNK,1991,2,1991.25,1991-Q2,1991q2,0.0228285110546561,-3.7797450393734
DNK,Denmark,DNK,1991,3,1991.5,1991-Q3,1991q3,0.0230416604975982,-3.770451375543124
DNK,Denmark,DNK,1991,4,1991.75,1991-Q4,1991q4,0.0227505067342266,-3.783167859801302
DNK,Denmark,DNK,1992,1,1992.0,1992-Q1,1992q1,0.0232822976908018,-3.7600619629307364
DNK,Denmark,DNK,1992,2,1992.25,1992-Q2,1992q2,0.0230109534127773,-3.771784941078902
DNK,Denmark,DNK,1992,3,1992.5,1992-Q3,1992q3,0.023572282457408,-3.747683729327202
DNK,Denmark,DNK,1992,4,1992.75,1992-Q4,1992q4,0.0234140798541319,-3.7544177344012204
DNK,Denmark,DNK,1993,1,1993.0,1993-Q1,1993q1,0.0239298309642297,-3.732629440846532
DNK,Denmark,DNK,1993,2,1993.25,1993-Q2,1993q2,0.0237817469413138,-3.738836927788909
DNK,Denmark,DNK,1993,3,1993.5,1993-Q3,1993q3,0.0239569296620351,-3.731497658268482
DNK,Denmark,DNK,1993,4,1993.75,1993-Q4,1993q4,0.0240579270469857,-3.7272907297955298
DNK,Denmark,DNK,1994,1,1994.0,1994-Q1,1994q1,0.025092486282748,-3.6851868289438787
DNK,Denmark,DNK,1994,2,1994.25,1994-Q2,1994q2,0.0254656854315436,-3.6704234023950675
DNK,Denmark,DNK,1994,3,1994.5,1994-Q3,1994q3,0.0255353591222926,-3.66769115505769
DNK,Denmark,DNK,1994,4,1994.75,1994-Q4,1994q4,0.0258881669318447,-3.6539692898942784
DNK,Denmark,DNK,1995,1,1995.0,1995-Q1,1995q1,0.0257035393459228,-3.661126578822994
DNK,Denmark,DNK,1995,2,1995.25,1995-Q2,1995q2,0.0255456317287576,-3.6672889464696286
DNK,Denmark,DNK,1995,3,1995.5,1995-Q3,1995q3,0.0255853901015104,-3.6657337895671205
DNK,Denmark,DNK,1995,4,1995.75,1995-Q4,1995q4,0.0256732298727541,-3.662306469156539
DNK,Denmark,DNK,1996,1,1996.0,1996-Q1,1996q1,0.0257369701059665,-3.6598267952436117
DNK,Denmark,DNK,1996,2,1996.25,1996-Q2,1996q2,0.0263234759835723,-3.6372941149998512
DNK,Denmark,DNK,1996,3,1996.5,1996-Q3,1996q3,0.0263087460533261,-3.6378538455246408
DNK,Denmark,DNK,1996,4,1996.75,1996-Q4,1996q4,0.0262381794265044,-3.640539698925139
DNK,Denmark,DNK,1997,1,1997.0,1997-Q1,1997q1,0.0262876014096001,-3.638657880248916
DNK,Denmark,DNK,1997,2,1997.25,1997-Q2,1997q2,0.0266263686366895,-3.6258532520787874
DNK,Denmark,DNK,1997,3,1997.5,1997-Q3,1997q3,0.0264400585132397,-3.632875050943623
DNK,Denmark,DNK,1997,4,1997.75,1997-Q4,1997q4,0.0264540641819545,-3.632345477209209
DNK,Denmark,DNK,1998,1,1998.0,1998-Q1,1998q1,0.0270360849615249,-3.6105828252158667
DNK,Denmark,DNK,1998,2,1998.25,1998-Q2,1998q2,0.0267279021003541,-3.622047236746643
DNK,Denmark,DNK,1998,3,1998.5,1998-Q3,1998q3,0.0271126992854315,-3.6077530525405654
DNK,Denmark,DNK,1998,4,1998.75,1998-Q4,1998q4,0.0272514151401059,-3.602649827474285
DNK,Denmark,DNK,1999,1,1999.0,1999-Q1,1999q1,0.0273136324465559,-3.6003693444117477
DNK,Denmark,DNK,1999,2,1999.25,1999-Q2,1999q2,0.0273884450833691,-3.597634066819545
DNK,Denmark,DNK,1999,3,1999.5,1999-Q3,1999q3,0.0274769221404477,-3.5944088215235808
DNK,Denmark,DNK,1999,4,1999.75,1999-Q4,1999q4,0.0283064192690539,-3.5646666707596295
DNK,Denmark,DNK,2000,1,2000.0,2000-Q1,2000q1,0.0281812380624751,-3.569098839393103
DNK,Denmark,DNK,2000,2,2000.25,2000-Q2,2000q2,0.0283956167508565,-3.5615204854851568
DNK,Denmark,DNK,2000,3,2000.5,2000-Q3,2000q3,0.0286118829042521,-3.553933161284144
DNK,Denmark,DNK,2000,4,2000.75,2000-Q4,2000q4,0.0288329703648675,-3.546235742293354
DNK,Denmark,DNK,2001,1,2001.0,2001-Q1,2001q1,0.0283509543284784,-3.5630945869947506
DNK,Denmark,DNK,2001,2,2001.25,2001-Q2,2001q2,0.0286210201372376,-3.5536138612809096
DNK,Denmark,DNK,2001,3,2001.5,2001-Q3,2001q3,0.0285502677265273,-3.5560889654625343
DNK,Denmark,DNK,2001,4,2001.75,2001-Q4,2001q4,0.0285630279122375,-3.5556421277943593
DNK,Denmark,DNK,2002,1,2002.0,2002-Q1,2002q1,0.0287589735226179,-3.54880543791304
DNK,Denmark,DNK,2002,2,2002.25,2002-Q2,2002q2,0.0285513434476723,-3.556051288026714
DNK,Denmark,DNK,2002,3,2002.5,2002-Q3,2002q3,0.0289434280934306,-3.5424121095960457
DNK,Denmark,DNK,2002,4,2002.75,2002-Q4,2002q4,0.0289328123719547,-3.542778951723647
DNK,Denmark,DNK,2003,1,2003.0,2003-Q1,2003q1,0.0290934212414289,-3.5372432045410105
DNK,Denmark,DNK,2003,2,2003.25,2003-Q2,2003q2,0.0288569921396641,-3.545402953532812
DNK,Denmark,DNK,2003,3,2003.5,2003-Q3,2003q3,0.0288862584669549,-3.5443892825153567
DNK,Denmark,DNK,2003,4,2003.75,2003-Q4,2003q4,0.029535922623223,-3.5221480404097436
DNK,Denmark,DNK,2004,1,2004.0,2004-Q1,2004q1,0.0295261049908455,-3.522480491998845
DNK,Denmark,DNK,2004,2,2004.25,2004-Q2,2004q2,0.0294419307462594,-3.5253354048581915
DNK,Denmark,DNK,2004,3,2004.5,2004-Q3,2004q3,0.0294028194585272,-3.5266647092857024
DNK,Denmark,DNK,2004,4,2004.75,2004-Q4,2004q4,0.0298848967928154,-3.510402050189701
DNK,Denmark,DNK,2005,1,2005.0,2005-Q1,2005q1,0.0297219159064503,-3.515870595986607
DNK,Denmark,DNK,2005,2,2005.25,2005-Q2,2005q2,0.0303991922960458,-3.4933392401319483
DNK,Denmark,DNK,2005,3,2005.5,2005-Q3,2005q3,0.0303013923682645,-3.4965616147746057
DNK,Denmark,DNK,2005,4,2005.75,2005-Q4,2005q4,0.0300018508124433,-3.5064962054748525
DNK,Denmark,DNK,2006,1,2006.0,2006-Q1,2006q1,0.0302779849762705,-3.497334398985502
DNK,Denmark,DNK,2006,2,2006.25,2006-Q2,2006q2,0.0311673055619381,-3.4683856322521915
DNK,Denmark,DNK,2006,3,2006.5,2006-Q3,2006q3,0.0306648758541908,-3.4846373883653183
DNK,Denmark,DNK,2006,4,2006.75,2006-Q4,2006q4,0.0305493680477966,-3.4884112794116593
DNK,Denmark,DNK,2007,1,2007.0,2007-Q1,2007q1,0.0306734619708131,-3.484357429142984
DNK,Denmark,DNK,2007,2,2007.25,2007-Q2,2007q2,0.0304680690105469,-3.4910760614568668
DNK,Denmark,DNK,2007,3,2007.5,2007-Q3,2007q3,0.0312221109830899,-3.4666287498101425
DNK,Denmark,DNK,2007,4,2007.75,2007-Q4,2007q4,0.0315896620443199,-3.454925362410874
DNK,Denmark,DNK,2008,1,2008.0,2008-Q1,2008q1,0.031386243637992,-3.4613855827629707
DNK,Denmark,DNK,2008,2,2008.25,2008-Q2,2008q2,0.0308788596724668,-3.477683482212497
DNK,Denmark,DNK,2008,3,2008.5,2008-Q3,2008q3,0.0308374735503732,-3.479024654836857
DNK,Denmark,DNK,2008,4,2008.75,2008-Q4,2008q4,0.0302131867910832,-3.4994768011932558
DNK,Denmark,DNK,2009,1,2009.0,2009-Q1,2009q1,0.0299981720683258,-3.5066188302321604
