iso3,country,prev_period,period,dy,pct,dlog_GDP,dlog_ner,dlog_usd,dlog_empl,dlog_local_pw,GDP,prev_gdp,NER_pa_base,prev_ner,GDP_usd_pa,prev_usd,empl,prev_empl,source,prev_source,baseyear,prev_base,empl_source,cause
DOM,Dominican Republic,2005-Q2,2005-Q3,-0.6903776129900976,-49.861329681738695,0.012605824695469892,0.0,0.012605824695471668,0.7029834376855586,-0.6903776129900885,312271.902802611,308360.165078574,0.0301460238041892,0.0301460238041892,9413.756215266969,9295.8328767224,3245.642476346139,1606.937,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2007,2007.0,interpolated from annual,empl_source observed quarterly -> interpolated from annual; employment jump dlog=0.70; local real GDP/worker jump dlog=-0.69
DOM,Dominican Republic,2006-Q4,2007-Q1,-0.6846140145715953,-49.571516138624695,0.015452895042590953,0.0,0.015452895042590953,0.700066909614173,-0.6846140145715802,355188.804737605,349742.299932609,0.0301460238041892,0.0301460238041892,10707.53016260135,10543.33969910031,3425.511791012987,1700.945,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2007,2007.0,interpolated from annual,empl_source observed quarterly -> interpolated from annual; employment jump dlog=0.70; local real GDP/worker jump dlog=-0.68
DOM,Dominican Republic,2005-Q4,2006-Q1,-0.6775776885214562,-49.21543359666144,0.035033624808168184,0.0,0.035033624808168184,0.7126113133296155,-0.6775776885214495,332318.537853685,320877.790438766,0.0301460238041892,0.0301460238041892,10018.08255271054,9673.189508802674,3326.352537287071,1631.117,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2007,2007.0,interpolated from annual,empl_source observed quarterly -> interpolated from annual; employment jump dlog=0.71; local real GDP/worker jump dlog=-0.68
DOM,Dominican Republic,2008-Q4,2009-Q1,-0.6757969205901642,-49.12491749924393,-0.0033976297625102347,0.0,-0.003397629762512011,0.6723992908276477,-0.6757969205901591,370179.873544586,371439.746779838,0.0301460238041892,0.0301460238041892,11159.45127970684,11197.43144824701,3481.983526254589,1777.491,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2007,2007.0,interpolated from annual,empl_source observed quarterly -> interpolated from annual; employment jump dlog=0.67; local real GDP/worker jump dlog=-0.68
DOM,Dominican Republic,2003-Q1,2003-Q2,0.6756991411280735,96.5406592320131,-0.017297883167751493,0.0,-0.017297883167751493,-0.692997024295825,0.6756991411280742,276319.831221849,281141.15853969,0.0301460238041892,0.0301460238041892,8329.944209583402,8475.288057674825,1545.281,3090.097967595608,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2007,2007.0,observed quarterly,empl_source interpolated from annual -> observed quarterly; employment jump dlog=-0.69; local real GDP/worker jump dlog=0.68
DOM,Dominican Republic,2004-Q4,2005-Q1,-0.6672967419404081,-48.69062705086505,0.028987774037970482,0.0,0.028987774037968705,0.6962845159783786,-0.6672967419404088,302122.9121293449,293490.759319988,0.0301460238041892,0.0301460238041892,9107.804500842192,8847.579416769922,3206.339599480631,1598.148,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2007,2007.0,interpolated from annual,empl_source observed quarterly -> interpolated from annual; employment jump dlog=0.70; local real GDP/worker jump dlog=-0.67
MAC,Macao,2019-Q4,2020-Q1,-0.6624510819570948,-48.441395918605224,-0.6433932062100016,0.0,-0.6433932062100034,0.019057875747092723,-0.6624510819570955,59584.0,113384.0,0.1249136261310812,0.1249136261310812,7442.853499394342,14163.20658524651,397.3,389.8,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2021,2021.0,observed quarterly,USD GDP jump dlog=-0.64; local real GDP/worker jump dlog=-0.66
ROM,Romania,1997-Q4,1998-Q1,-0.6066503404216732,-45.482603881816694,-0.6133411091975791,0.0,-0.6133411091975791,-0.006690768775875711,-0.6066503404216936,58196.170052478,107464.51017048,0.3146732118694736,0.3146732118694736,18312.77574891533,33816.20257732466,11130.46359923723,11205.18464943374,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,interpolated from annual,USD GDP jump dlog=-0.61; local real GDP/worker jump dlog=-0.61
EGY,"Egypt, Arab Rep.",2022-Q2,2022-Q3,0.5818139386862766,78.92811350990787,0.5889623091327838,0.0,0.5889623091327838,0.007148370446488528,0.5818139386862962,2093700.0,1161800.0,0.0521908689730471,0.0521908689730471,109272.0223688687,60635.3515728861,28045.391,27845.627,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2022,2022.0,observed quarterly,USD GDP jump dlog=0.59; local real GDP/worker jump dlog=0.58
ROM,Romania,2008-Q4,2009-Q1,-0.5217523864196476,-40.6520369453116,-0.5435184032496299,0.0,-0.5435184032496299,-0.021766016829989354,-0.521752386419637,105610.95238753,181867.87918915,0.3146732118694736,0.3146732118694736,33232.93759637811,57228.94968033923,9038.6,9237.491,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,observed quarterly,USD GDP jump dlog=-0.54; local real GDP/worker jump dlog=-0.52
BOL,Bolivia,1996-Q4,1997-Q1,-0.5165290549088164,-40.34123184739952,-0.04994851918888443,0.0,-0.049948519188882656,0.4665805357199835,-0.516529054908891,4781.22311722966,5026.10291395326,0.3151939230611634,0.3151939230611634,1507.012471350341,1584.197095158073,2757.528893588809,1729.365216943427,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,1990,1990.0,interpolated from annual,employment jump dlog=0.47; local real GDP/worker jump dlog=-0.52
MNE,Montenegro,2011-Q4,2012-Q1,-0.5106563522318393,-39.98984284831685,-0.33316520118551196,0.0,-0.33316520118551196,0.1774911510463415,-0.5106563522318694,595.041,830.307,1.325716666666669,1.325716666666669,788.8557710500015,1100.751828350002,220.855,184.937,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,observed quarterly,USD GDP jump dlog=-0.33; local real GDP/worker jump dlog=-0.51
ROM,Romania,1996-Q4,1997-Q1,-0.5088299824275584,-39.880141962645745,-0.4936983852904877,0.0,-0.4936983852904877,0.01513159713705825,-0.5088299824275397,67873.884219726,111202.15094475,0.3146732118694736,0.3146732118694736,21358.09314947796,34992.3380045785,11145.08534746132,10977.71191316095,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,interpolated from annual,USD GDP jump dlog=-0.49; local real GDP/worker jump dlog=-0.51
ROM,Romania,1999-Q4,2000-Q1,-0.5061107084231837,-39.71643711724845,-0.544795340015396,0.0,-0.544795340015396,-0.03868463159219715,-0.5061107084231882,61743.700050395,106461.91194282,0.3146732118694736,0.3146732118694736,19429.08840756317,33500.71177281225,10026.133,10421.59,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,observed quarterly,USD GDP jump dlog=-0.54; local real GDP/worker jump dlog=-0.51
MUS,Mauritius,2020-Q1,2020-Q2,-0.5051106118126008,-39.6561175726771,-0.29693790112568763,0.0,-0.2969379011256894,0.20817271068692111,-0.5051106118126096,86651.0,116609.0,0.0294685783915755,0.0294685783915755,2553.481786208411,3436.30145766323,677.7681577236184,550.393,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2018,2018.0,interpolated from annual,empl_source observed quarterly -> interpolated from annual; USD GDP jump dlog=-0.30; local real GDP/worker jump dlog=-0.51
MAC,Macao,2020-Q1,2020-Q2,-0.4955226897892038,-39.07476259384435,-0.4840110511546065,0.0,-0.4840110511546065,0.011511638634602583,-0.49552268978920844,36722.0,59584.0,0.1249136261310812,0.1249136261310812,4587.078178785564,7442.853499394342,401.9,397.3,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2021,2021.0,observed quarterly,USD GDP jump dlog=-0.48; local real GDP/worker jump dlog=-0.50
ROM,Romania,2004-Q4,2005-Q1,-0.4905424667474625,-38.770584514050654,-0.5042316377789735,0.0,-0.5042316377789735,-0.013689171031503022,-0.4905424667474705,86171.00869425501,142674.44590885,0.3146732118694736,0.3146732118694736,27115.70807585356,44895.82614583531,8908.754,9031.546,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,observed quarterly,USD GDP jump dlog=-0.50; local real GDP/worker jump dlog=-0.49
KOR,"Korea, Rep.",1977-Q4,1978-Q1,-0.4853085629074583,-38.4492755245283,-0.29618861696334164,0.0,-0.29618861696334164,0.18911994594413883,-0.4853085629074818,36238000.0,48730100.0,0.0008472667527584,0.0008472667527584,30703.25258645829,41287.39358859129,13313.0,11019.0,IMF_IFS_NA (nsa_clv),IMF_IFS_NA (nsa_clv),2020,2020.0,observed quarterly,USD GDP jump dlog=-0.30; local real GDP/worker jump dlog=-0.49
ROM,Romania,1998-Q4,1999-Q1,-0.47141019623357483,-37.587848639758114,-0.5744944176385367,0.0,-0.5744944176385367,-0.10308422140498585,-0.47141019623354996,63282.554866483,112404.51596524,0.3146732118694736,0.3146732118694736,19913.32479514239,35370.6900674156,9979.472,11063.09068892036,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,observed quarterly,empl_source interpolated from annual -> observed quarterly; USD GDP jump dlog=-0.57; local real GDP/worker jump dlog=-0.47
MNE,Montenegro,2012-Q2,2012-Q3,0.4694812310347194,59.91643811442751,0.3079485000126505,0.0,0.3079485000126496,-0.16153273102206445,0.4694812310347105,1018.088,748.247,1.325716666666669,1.325716666666669,1349.696229733336,991.9635186833352,183.725,215.934,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,observed quarterly,USD GDP jump dlog=0.31; local real GDP/worker jump dlog=0.47
ROM,Romania,2000-Q4,2001-Q1,-0.46754186300254474,-37.345950070141,-0.5116444929786788,0.0,-0.5116444929786788,-0.04410262997612335,-0.46754186300255896,66348.03900296701,110670.65270039,0.3146732118694736,0.3146732118694736,20877.95053430473,34825.08974492276,10097.715,10553.017,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,observed quarterly,USD GDP jump dlog=-0.51; local real GDP/worker jump dlog=-0.47
KOR,"Korea, Rep.",1975-Q4,1976-Q1,-0.465077505190135,-37.191357665454525,-0.2561896848947818,0.0,-0.25618968489478355,0.20888782029538433,-0.4650775051901671,28792000.0,37199200.0,0.0008472667527584,0.0008472667527584,24394.50434541937,31517.64538920965,12084.0,9806.0,IMF_IFS_NA (nsa_clv),IMF_IFS_NA (nsa_clv),2020,2020.0,observed quarterly,USD GDP jump dlog=-0.26; local real GDP/worker jump dlog=-0.47
KOR,"Korea, Rep.",1966-Q3,1966-Q4,0.4564404095321759,57.844535409083896,0.1899610780190315,0.0,0.18996107801902973,-0.26647933151320835,0.45644040953224063,14230500.0,11768500.0,0.0008472667527584,0.0008472667527584,12057.02952512817,9971.058779837032,6697.0,8742.0,IMF_IFS_NA (nsa_clv),IMF_IFS_NA (nsa_clv),2020,2020.0,observed quarterly,employment jump dlog=-0.27; local real GDP/worker jump dlog=0.46
KOR,"Korea, Rep.",1976-Q4,1977-Q1,-0.4561786557511063,-36.629938727418555,-0.2851501656692932,0.0,-0.2851501656692932,0.1710284900817971,-0.4561786557510916,31458800.0,41839000.0,0.0008472667527584,0.0008472667527584,26653.99532167542,35448.79366865799,12468.0,10508.0,IMF_IFS_NA (nsa_clv),IMF_IFS_NA (nsa_clv),2020,2020.0,observed quarterly,USD GDP jump dlog=-0.29; local real GDP/worker jump dlog=-0.46
MAC,Macao,2020-Q3,2020-Q4,0.4558223719186061,57.74701168887253,0.44787870426634235,0.0,0.44787870426634413,-0.007943667652263287,0.4558223719186061,64609.0,41284.0,0.1249136261310812,0.1249136261310812,8070.544470703026,5156.934141195557,388.7,391.8,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2021,2021.0,observed quarterly,USD GDP jump dlog=0.45; local real GDP/worker jump dlog=0.46
ROM,Romania,2002-Q4,2003-Q1,-0.4556546795287675,-36.596725621424554,-0.5383288980439715,0.0,-0.5383288980439715,-0.08267421851522627,-0.4556546795287524,72129.451967175,123567.96723658,0.3146732118694736,0.3146732118694736,22697.20632089588,38883.52913451652,8729.753,9482.152,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,observed quarterly,USD GDP jump dlog=-0.54; local real GDP/worker jump dlog=-0.46
KOR,"Korea, Rep.",1970-Q3,1970-Q4,0.4544309563007305,57.527672664394956,0.20574102390523663,0.0,0.2057410239052384,-0.2486899323954681,0.4544309563007074,22901100.0,18642500.0,0.0008472667527584,0.0008472667527584,19403.34063159501,15795.17043829816,8224.0,10546.0,IMF_IFS_NA (nsa_clv),IMF_IFS_NA (nsa_clv),2020,2020.0,observed quarterly,local real GDP/worker jump dlog=0.45
ROM,Romania,2023-Q4,2024-Q1,-0.4524292752672636,-36.39189427567852,-0.4159641792000155,0.0,-0.4159641792000155,0.036465096067248126,-0.4524292752672636,163696.09135951,248135.70310264,0.3146732118694736,0.3146732118694736,51510.7748385758,78081.65867479783,7973.553,7688.034,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,observed quarterly,USD GDP jump dlog=-0.42; local real GDP/worker jump dlog=-0.45
ROM,Romania,2003-Q4,2004-Q1,-0.444095283153076,-35.85956971087647,-0.468880067738235,0.0,-0.468880067738235,-0.024784784585161646,-0.4440952831530769,78819.468221753,125969.5350929,0.3146732118694736,0.3146732118694736,24802.37522318293,39639.23820538721,8755.232,8974.94,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,observed quarterly,USD GDP jump dlog=-0.47; local real GDP/worker jump dlog=-0.44
ROM,Romania,2009-Q4,2010-Q1,-0.44359865396987974,-35.82770779024719,-0.5118868541715269,0.0,-0.5118868541715269,-0.06828820020164628,-0.4435986539698824,104201.79240267,173854.05535065,0.3146732118694736,0.3146732118694736,32789.51269790428,54707.21399372227,8431.013,9026.865,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,observed quarterly,USD GDP jump dlog=-0.51; local real GDP/worker jump dlog=-0.44
ROM,Romania,2005-Q4,2006-Q1,-0.4426554423824225,-35.76715118628548,-0.44867448167110524,0.0,-0.448674481671107,-0.00601903928869163,-0.44265544238241894,94414.741842456,147875.64827316,0.3146732118694736,0.3146732118694736,29709.79006339281,46532.50519939584,9001.373,9055.716,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,observed quarterly,USD GDP jump dlog=-0.45; local real GDP/worker jump dlog=-0.44
KOR,"Korea, Rep.",1975-Q3,1975-Q4,0.4377901981066836,54.92798314780063,0.19633681692718596,0.0,0.19633681692718952,-0.24145338117949144,0.4377901981066793,37199200.0,30567900.0,0.0008472667527584,0.0008472667527584,31517.64538920965,25899.16537164298,9806.0,12484.0,IMF_IFS_NA (nsa_clv),IMF_IFS_NA (nsa_clv),2020,2020.0,observed quarterly,local real GDP/worker jump dlog=0.44
KOR,"Korea, Rep.",1972-Q3,1972-Q4,0.43590671887597665,54.636454139885316,0.19965423993519238,0.0,0.1996542399351906,-0.23625247894077894,0.4359067188759701,27019200.0,22129100.0,0.0008472667527584,0.0008472667527584,22892.4698461293,18749.25069846554,8882.0,11249.0,IMF_IFS_NA (nsa_clv),IMF_IFS_NA (nsa_clv),2020,2020.0,observed quarterly,local real GDP/worker jump dlog=0.44
ROM,Romania,2006-Q4,2007-Q1,-0.42971336968668705,-34.93044229265795,-0.426956423343265,0.0,-0.426956423343265,0.0027569463434193864,-0.4297133696866844,102249.59797807,156706.28961632,0.3146732118694736,0.3146732118694736,32175.20940812172,49311.27147371535,9105.935,9080.865,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,observed quarterly,USD GDP jump dlog=-0.43; local real GDP/worker jump dlog=-0.43
ROM,Romania,2019-Q4,2020-Q1,-0.427791995985471,-34.80529917087676,-0.44341883251359704,0.0,-0.44341883251359704,-0.01562683652812602,-0.4277919959854679,148100.22288011,230743.81259857,0.3146732118694736,0.3146732118694736,46603.17281226912,72608.89662939993,8519.532,8653.711,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,observed quarterly,USD GDP jump dlog=-0.44; local real GDP/worker jump dlog=-0.43
KOR,"Korea, Rep.",1967-Q3,1967-Q4,0.42444132235723764,52.87361103573045,0.13883975561916628,0.0,0.13883975561916806,-0.28560156673808734,0.4244413223572541,15423600.0,13424200.0,0.0008472667527584,0.0008472667527584,13067.9034878442,11373.87834237909,7097.0,9443.0,IMF_IFS_NA (nsa_clv),IMF_IFS_NA (nsa_clv),2020,2020.0,observed quarterly,employment jump dlog=-0.29; local real GDP/worker jump dlog=0.42
ROM,Romania,2010-Q4,2011-Q1,-0.4183591519829646,-34.18741812189832,-0.42335241870731544,0.0,-0.42335241870731544,-0.00499326672434286,-0.4183591519829726,107837.5000001,164675.66670195,0.3146732118694736,0.3146732118694736,33933.57248500583,51819.02095784953,8438.689,8480.931,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,observed quarterly,USD GDP jump dlog=-0.42; local real GDP/worker jump dlog=-0.42
KOR,"Korea, Rep.",1977-Q3,1977-Q4,0.41834446032372163,51.94439724319822,0.21180039523077454,0.0,0.21180039523077454,-0.20654406509295953,0.41834446032373407,48730100.0,39428800.0,0.0008472667527584,0.0008472667527584,41287.39358859129,33406.71134115974,11019.0,13547.0,IMF_IFS_NA (nsa_clv),IMF_IFS_NA (nsa_clv),2020,2020.0,observed quarterly,local real GDP/worker jump dlog=0.42
ROM,Romania,2007-Q4,2008-Q1,-0.41697244089328667,-34.09609177777534,-0.423021707224164,0.0,-0.423021707224164,-0.006049266330895975,-0.4169724408932707,111387.48944241,170040.51384293,0.3146732118694736,0.3146732118694736,35050.65906492024,53507.19463889047,9118.597,9173.925,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,observed quarterly,USD GDP jump dlog=-0.42; local real GDP/worker jump dlog=-0.42
KOR,"Korea, Rep.",1976-Q3,1976-Q4,0.4156179746248343,51.53068726054797,0.18625096667244634,0.0,0.18625096667244634,-0.2293670079523764,0.41561797462482275,41839000.0,34729100.0,0.0008472667527584,0.0008472667527584,35448.79366865799,29424.81178322116,10508.0,13217.0,IMF_IFS_NA (nsa_clv),IMF_IFS_NA (nsa_clv),2020,2020.0,observed quarterly,local real GDP/worker jump dlog=0.42
MNG,Mongolia,2019-Q4,2020-Q1,-0.41377786835901187,-33.88522031991721,-0.4169242778478299,0.0,-0.4169242778478308,-0.003146409488850921,-0.41377786835897945,5081565.687821929,7710196.68955362,0.0005075345620463,0.0005075345620463,2579.070215878267,3913.191300123518,1301.341,1305.442,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2015,2015.0,observed quarterly,USD GDP jump dlog=-0.42; local real GDP/worker jump dlog=-0.41
ROM,Romania,2012-Q4,2013-Q1,-0.41234751760430655,-33.79058533042482,-0.4380477352387313,0.0,-0.4380477352387313,-0.025700217634421207,-0.412347517604315,109238.97241226,169285.3284142,0.3146732118694736,0.3146732118694736,34374.57831028668,53269.55801447498,8339.199,8556.296,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,observed quarterly,USD GDP jump dlog=-0.44; local real GDP/worker jump dlog=-0.41
CZE,Czech Republic,1997-Q4,1998-Q1,-0.41088444387759004,-33.693645177357354,-0.09527425645978482,0.0,-0.09527425645978482,0.31561018741780167,-0.41088444387758627,658410.66670819,724225.7163017701,0.0523608183995916,0.0523608183995916,34474.92135186157,37921.05121159113,4881.32,3560.16,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,observed quarterly,employment jump dlog=0.32; local real GDP/worker jump dlog=-0.41
KOR,"Korea, Rep.",1974-Q4,1975-Q1,-0.40614725615924563,-33.37879436273293,-0.2497957743520871,0.0,-0.2497957743520871,0.15635148180715852,-0.40614725615924596,25619600.0,32889500.0,0.0008472667527584,0.0008472667527584,21706.63529896867,27866.17986484684,11372.0,9726.0,IMF_IFS_NA (nsa_clv),IMF_IFS_NA (nsa_clv),2020,2020.0,observed quarterly,local real GDP/worker jump dlog=-0.41
ROM,Romania,2022-Q4,2023-Q1,-0.4052852595980312,-33.32134235441026,-0.4186604326872416,0.0,-0.4186604326872416,-0.013375173089213988,-0.4052852595980272,160032.74064099,243237.62738578,0.3146732118694736,0.3146732118694736,50358.01650177476,76540.36545699363,7675.443,7778.793,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,observed quarterly,USD GDP jump dlog=-0.42; local real GDP/worker jump dlog=-0.41
KOR,"Korea, Rep.",1973-Q3,1973-Q4,0.4048960675035689,49.91466819024557,0.17097858790294396,0.0,0.17097858790294396,-0.23391747960062403,0.4048960675035662,31061900.0,26180200.0,0.0008472667527584,0.0008472667527584,26317.71514750562,22181.61304056502,9361.0,11828.0,IMF_IFS_NA (nsa_clv),IMF_IFS_NA (nsa_clv),2020,2020.0,observed quarterly,local real GDP/worker jump dlog=0.40
ROM,Romania,2018-Q4,2019-Q1,-0.40083607840402724,-33.02401598579796,-0.4125445681676112,0.0,-0.4125445681676112,-0.01170848976359018,-0.4008360784040228,145335.30765832,219551.78067924,0.3146732118694736,0.3146732118694736,45733.12805888166,69087.06399799869,8487.852,8587.816,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,observed quarterly,USD GDP jump dlog=-0.41; local real GDP/worker jump dlog=-0.40
ROM,Romania,2013-Q4,2014-Q1,-0.40027993312808263,-32.98675724901183,-0.41167775042134025,0.0,-0.41167775042134025,-0.011397817293257617,-0.4002799331280791,115802.1787427,174785.78354625,0.3146732118694736,0.3146732118694736,36439.84352644829,55000.40389762108,8401.451,8497.757,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,observed quarterly,USD GDP jump dlog=-0.41; local real GDP/worker jump dlog=-0.40
KOR,"Korea, Rep.",1979-Q4,1980-Q1,-0.39937653311462196,-32.92619013055996,-0.2583419789869268,0.0,-0.2583419789869268,0.14103455412767651,-0.3993765331146042,41715300.0,54012200.0,0.0008472667527584,0.0008472667527584,35343.98677134178,45762.74130333634,13760.0,11950.0,IMF_IFS_NA (nsa_clv),IMF_IFS_NA (nsa_clv),2020,2020.0,observed quarterly,USD GDP jump dlog=-0.26; local real GDP/worker jump dlog=-0.40
KOR,"Korea, Rep.",1971-Q3,1971-Q4,0.3975331621136302,48.81491433195346,0.15690938181569436,0.0,0.1569093818156979,-0.24062378029797848,0.3975331621136762,24308200.0,20778200.0,0.0008472667527584,0.0008472667527584,20595.52967940133,17604.67804216424,8495.0,10806.0,IMF_IFS_NA (nsa_clv),IMF_IFS_NA (nsa_clv),2020,2020.0,observed quarterly,local real GDP/worker jump dlog=0.40
BWA,Botswana,2008-Q4,2009-Q1,-0.3942564930861838,-32.581888873207845,-0.36617990736880657,0.0,-0.3661799073688057,0.028076585717366598,-0.39425649308617494,23026.8869188081,33209.7144495219,0.0917333708420894,0.0917333708420894,2112.33395706188,3046.439051157886,619.3692532887254,602.2213333333333,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2016,2016.0,interpolated from annual,USD GDP jump dlog=-0.37; local real GDP/worker jump dlog=-0.39
ROM,Romania,2021-Q4,2022-Q1,-0.39105266717685794,-32.36554660559463,-0.39211722396722415,0.0,-0.39211722396722415,-0.001064556790375093,-0.39105266717685216,157589.57869813,233250.10133906,0.3146732118694736,0.3146732118694736,49589.21888609775,73397.55855724221,7743.702,7751.95,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,observed quarterly,USD GDP jump dlog=-0.39; local real GDP/worker jump dlog=-0.39
ROM,Romania,2001-Q4,2002-Q1,-0.3888175762929764,-32.214208391047116,-0.5187769005232834,0.0,-0.5187769005232834,-0.12995932423033807,-0.388817576292948,70962.514914217,119215.01115258,0.3146732118694736,0.3146732118694736,22330.00249039209,37513.77046243747,9118.556,10384.048,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,observed quarterly,USD GDP jump dlog=-0.52; local real GDP/worker jump dlog=-0.39
KOR,"Korea, Rep.",1969-Q3,1969-Q4,0.38540049116414643,47.020300686537155,0.14659017275470632,0.0,0.14659017275470632,-0.23881031840948985,0.38540049116419606,20575400.0,17769900.0,0.0008472667527584,0.0008472667527584,17432.85234470484,15055.84546984119,7967.0,10116.0,IMF_IFS_NA (nsa_clv),IMF_IFS_NA (nsa_clv),2020,2020.0,observed quarterly,local real GDP/worker jump dlog=0.39
ROM,Romania,2017-Q4,2018-Q1,-0.38346768262448006,-31.850589820631715,-0.3910407703376464,0.0,-0.3910407703376464,-0.0075730877131654495,-0.3834676826244814,139814.12489882,206717.81103522,0.3146732118694736,0.3146732118694736,43995.75974663143,65048.55754907959,8477.031,8541.472,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,observed quarterly,USD GDP jump dlog=-0.39; local real GDP/worker jump dlog=-0.38
KOR,"Korea, Rep.",1973-Q4,1974-Q1,-0.3804981159650582,-31.64791482478645,-0.2148008222476676,0.0,-0.2148008222476676,0.1656972937173844,-0.38049811596505,25057700.0,31061900.0,0.0008472667527584,0.0008472667527584,21230.55611059374,26317.71514750562,11048.0,9361.0,IMF_IFS_NA (nsa_clv),IMF_IFS_NA (nsa_clv),2020,2020.0,observed quarterly,local real GDP/worker jump dlog=-0.38
KOR,"Korea, Rep.",1978-Q3,1978-Q4,0.3794315046902268,46.14535237544306,0.191566434419844,0.0,0.19156643441984578,-0.18786507027038013,0.3794315046902248,52480500.0,43331300.0,0.0008472667527584,0.0008472667527584,44464.98281813633,36713.16984379933,11603.0,14001.0,IMF_IFS_NA (nsa_clv),IMF_IFS_NA (nsa_clv),2020,2020.0,observed quarterly,local real GDP/worker jump dlog=0.38
ROM,Romania,1998-Q2,1998-Q3,0.377971552353241,45.932142802480726,0.376811637412235,0.0,0.376811637412235,-0.0011599149410042031,0.3779715523532312,106435.39058491,73019.498079905,0.3146732118694736,0.3146732118694736,33492.36621193556,22977.27998990057,11082.28203753506,11095.144,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2010,2010.0,interpolated from annual,empl_source observed quarterly -> interpolated from annual; USD GDP jump dlog=0.38; local real GDP/worker jump dlog=0.38
MNG,Mongolia,2018-Q4,2019-Q1,-0.3776351717691444,-31.451946229533156,-0.3268493862162156,0.0,-0.32684938621621473,0.05078578555292523,-0.3776351717691402,5481667.22568995,7600839.32861146,0.0005075345620463,0.0005075345620463,2782.135574674169,3857.688659831198,1321.809,1256.356,IMF_IFS_realGDP_nsa_baseyear,IMF_IFS_realGDP_nsa_baseyear,2015,2015.0,observed quarterly,USD GDP jump dlog=-0.33; local real GDP/worker jump dlog=-0.38
